number,value,datetime_start,datetime_complete,duration,params_activation,params_batch_size,params_dropout,params_layers,params_loss,params_max_lr,params_pct_start,params_weight_decay,params_width,user_attrs_constraint_adjusted_dropout,state
24,1.3294582605361938,2025-10-13 19:20:15.293548,2025-10-13 19:20:30.785430,0 days 00:00:15.491882,relu,16,0.1,2,mae,0.0012949929016290403,0.21251712466066147,5.777871692151972e-06,1024,,COMPLETE
25,1.3468799591064453,2025-10-13 19:20:30.877688,2025-10-13 19:20:50.390050,0 days 00:00:19.512362,relu,32,0.1,6,mae,0.0007823210037601958,0.3741609635150364,2.420335502320695e-06,256,,COMPLETE
26,1.3400787949562072,2025-10-13 19:20:50.482966,2025-10-13 19:21:19.566665,0 days 00:00:29.083699,gelu,16,0.3,5,mae,0.0011598729060315425,0.32754775641632894,1.1473370357774104e-06,512,,COMPLETE
27,1.3188698053359986,2025-10-13 19:21:19.659739,2025-10-13 19:21:53.228919,0 days 00:00:33.569180,relu,16,0.2,4,mae,0.001534969178001445,0.2583508795565145,5.048842212411747e-05,128,,COMPLETE
28,1.3122665762901307,2025-10-13 19:21:53.318898,2025-10-13 19:21:59.066651,0 days 00:00:05.747753,relu,64,0.0,4,mse,0.0019849150314409027,0.22597925023887955,1.5876082925412642e-05,1024,,COMPLETE
29,1.308421289920807,2025-10-13 19:21:59.160793,2025-10-13 19:22:17.059514,0 days 00:00:17.898721,gelu,32,0.2,5,huber,0.0005816610724961747,0.2839596888601223,6.31714671474966e-06,512,,COMPLETE
30,1.3497628211975097,2025-10-13 19:22:17.151122,2025-10-13 19:22:35.660646,0 days 00:00:18.509524,relu,16,0.1,2,mse,0.0010262910397761042,0.2668661638477526,1.6342893499948912e-06,256,,COMPLETE
31,1.288365650177002,2025-10-13 19:22:35.749834,2025-10-13 19:23:05.779029,0 days 00:00:30.029195,relu,16,0.1,5,mae,0.001732755950162266,0.2842452998147642,2.329945372133319e-06,1024,,COMPLETE
32,1.2975868701934814,2025-10-13 19:23:05.871634,2025-10-13 19:23:28.266959,0 days 00:00:22.395325,relu,16,0.1,5,mae,0.0017813034613489266,0.29579132602262287,8.250351375980254e-06,1024,,COMPLETE
33,1.312328839302063,2025-10-13 19:23:28.362831,2025-10-13 19:23:55.493271,0 days 00:00:27.130440,relu,16,0.1,5,mae,0.0012535514264061854,0.3109417497006435,3.946223377478088e-06,1024,,COMPLETE
34,1.319817612171173,2025-10-13 19:23:55.593821,2025-10-13 19:24:15.281224,0 days 00:00:19.687403,relu,16,0.1,3,mae,0.001555868430235368,0.25080243048643636,1.5398252304244326e-06,1024,,COMPLETE
35,1.317692482471466,2025-10-13 19:24:15.379666,2025-10-13 19:24:26.957406,0 days 00:00:11.577740,relu,32,0.1,5,mse,0.0018830970168517765,0.27496002396891733,1.065280189126238e-05,1024,,COMPLETE
36,1.3104799604415893,2025-10-13 19:24:27.050543,2025-10-13 19:24:40.592359,0 days 00:00:13.541816,relu,32,0.3,3,mae,0.001632805228244254,0.3152169189881315,3.008994741517196e-06,512,,COMPLETE
37,1.2955402612686158,2025-10-13 19:24:40.685413,2025-10-13 19:24:56.036890,0 days 00:00:15.351477,relu,16,0.0,4,huber,0.001451231988517812,0.29717906528556753,0.0008821901196082115,1024,,COMPLETE
38,1.298470687866211,2025-10-13 19:24:56.134184,2025-10-13 19:25:15.644457,0 days 00:00:19.510273,gelu,32,0.1,6,mse,0.0012922203097344815,0.29226974117817683,1.4964982227401091e-06,256,,COMPLETE
39,1.310629665851593,2025-10-13 19:25:15.736048,2025-10-13 19:25:45.643284,0 days 00:00:29.907236,relu,16,0.2,5,mae,0.0006065732584279554,0.3399430871912684,6.209225045036689e-06,1024,,COMPLETE
40,1.2906108021736145,2025-10-13 19:25:45.734584,2025-10-13 19:26:00.041373,0 days 00:00:14.306789,relu,32,0.1,3,mae,0.0013669787997222247,0.2699104698937659,2.394591501901047e-06,128,,COMPLETE
41,1.306908643245697,2025-10-13 19:26:00.130323,2025-10-13 19:26:25.641287,0 days 00:00:25.510964,relu,16,0.1,4,mae,0.0016689295741920934,0.3580469629420985,2.957743694249637e-06,256,,COMPLETE
42,1.2812544584274292,2025-10-13 19:26:25.733148,2025-10-13 19:26:55.443926,0 days 00:00:29.710778,relu,16,0.1,4,mae,0.0013683798356113992,0.36971500739356744,4.657865118720422e-06,256,,COMPLETE
43,1.303756582736969,2025-10-13 19:26:55.533007,2025-10-13 19:27:22.644724,0 days 00:00:27.111717,relu,16,0.1,4,mae,0.0011695474480253672,0.3731088398344159,1.1378481117937284e-05,256,,COMPLETE
44,1.298420822620392,2025-10-13 19:27:22.734595,2025-10-13 19:27:51.021394,0 days 00:00:28.286799,relu,16,0.1,4,mae,0.0018674867145032485,0.38438464705947917,1.0416487023626326e-06,256,,COMPLETE
45,1.2909041404724122,2025-10-13 19:27:51.112059,2025-10-13 19:28:21.628516,0 days 00:00:30.516457,relu,16,0.1,4,huber,0.00153461150756086,0.3658959820634572,4.4262137255684555e-06,256,,COMPLETE
46,1.3425164341926574,2025-10-13 19:28:21.719144,2025-10-13 19:28:28.963726,0 days 00:00:07.244582,relu,64,0.1,2,mae,0.000671194594436412,0.34197274165331176,2.153345242760384e-06,256,,COMPLETE
47,1.291614007949829,2025-10-13 19:28:29.054157,2025-10-13 19:28:47.677209,0 days 00:00:18.623052,relu,16,0.0,4,mae,0.0013812194008260463,0.392160283824207,4.7855598460808574e-05,512,,COMPLETE
48,1.2983240365982056,2025-10-13 19:28:47.767535,2025-10-13 19:29:02.604076,0 days 00:00:14.836541,gelu,32,0.3,4,mae,0.0009141138677181516,0.23665805586631378,1.3676059061554546e-06,1024,,COMPLETE
49,1.2845893383026123,2025-10-13 19:29:02.694185,2025-10-13 19:29:44.493675,0 days 00:00:41.799490,relu,16,0.1,5,mae,0.001741593370433654,0.3825650488572105,3.4510676466913627e-06,128,,COMPLETE
50,1.3541858434677123,2025-10-13 19:29:44.589470,2025-10-13 19:29:53.738058,0 days 00:00:09.148588,relu,64,0.2,4,mse,0.0010554888532230795,0.39653081072022334,0.00030358899939345794,256,,COMPLETE
51,1.301537847518921,2025-10-13 19:29:53.830109,2025-10-13 19:30:21.889742,0 days 00:00:28.059633,relu,16,0.1,4,mae,0.0013439526092133636,0.3544177310861893,2.8820878184240712e-06,256,,COMPLETE
52,1.3036051630973815,2025-10-13 19:30:21.981087,2025-10-13 19:30:53.902164,0 days 00:00:31.921077,relu,16,0.1,4,mae,0.000755612325255308,0.36542339365081083,5.298861570700286e-06,256,,COMPLETE
53,1.2875295639038087,2025-10-13 19:30:54.001090,2025-10-13 19:31:23.991904,0 days 00:00:29.990814,relu,16,0.1,4,mae,0.0012149112031771413,0.35045127966667344,3.8138528350882063e-06,256,,COMPLETE
54,1.307805848121643,2025-10-13 19:31:24.085409,2025-10-13 19:32:07.636065,0 days 00:00:43.550656,relu,16,0.1,6,mae,0.0014710482289572854,0.33433942905552244,1.8830260471830448e-06,256,,COMPLETE
55,1.3228702068328857,2025-10-13 19:32:07.726540,2025-10-13 19:32:24.847264,0 days 00:00:17.120724,relu,16,0.1,4,mae,0.0016235518709798674,0.3032708882812444,7.635036154140473e-06,1024,,COMPLETE
56,1.2798277497291566,2025-10-13 19:32:24.938559,2025-10-13 19:32:51.205994,0 days 00:00:26.267435,relu,16,0.1,4,mae,0.0008428954909991421,0.3188415871472012,2.6553256253932388e-06,1024,,COMPLETE
57,1.2804380536079407,2025-10-13 19:32:51.296100,2025-10-13 19:33:19.149938,0 days 00:00:27.853838,relu,16,0.1,5,mae,0.0008308373731161085,0.31742872521024806,2.5517720661436512e-06,1024,,COMPLETE
58,1.3229772567749023,2025-10-13 19:33:19.239601,2025-10-13 19:33:29.089573,0 days 00:00:09.849972,gelu,32,0.1,2,huber,0.0008309349904670875,0.31048838373827503,1.2568316899220818e-06,1024,,COMPLETE
59,1.3113576650619507,2025-10-13 19:33:29.185456,2025-10-13 19:33:55.243554,0 days 00:00:26.058098,relu,16,0.3,4,mae,0.0007280514559904369,0.201876242559503,4.8249447246204756e-06,1024,,COMPLETE
60,1.29225998878479,2025-10-13 19:33:55.335628,2025-10-13 19:33:59.578748,0 days 00:00:04.243120,relu,64,0.0,3,mae,0.0009565627781023326,0.31921887009251027,1.9279149330664448e-05,1024,,COMPLETE
61,1.262675666809082,2025-10-13 19:33:59.671106,2025-10-13 19:34:34.000407,0 days 00:00:34.329301,relu,16,0.1,5,mae,0.000821689930782398,0.2486277739690072,2.6278770712244656e-06,1024,,COMPLETE
62,1.2863767266273498,2025-10-13 19:34:34.092648,2025-10-13 19:35:01.600735,0 days 00:00:27.508087,relu,16,0.1,5,mae,0.0008216986442657698,0.21790644609803111,2.354122987211298e-06,1024,,COMPLETE
63,1.2963366985321045,2025-10-13 19:35:01.692289,2025-10-13 19:35:28.208253,0 days 00:00:26.515964,relu,16,0.1,5,mae,0.0007031013253056946,0.24508572062716483,2.687953845408105e-06,1024,,COMPLETE
64,1.2715946793556214,2025-10-13 19:35:28.303854,2025-10-13 19:35:57.641520,0 days 00:00:29.337666,relu,16,0.1,5,mae,0.000859877586485531,0.23136735084229246,1.7786195224128755e-06,1024,,COMPLETE
65,1.2755535244941711,2025-10-13 19:35:57.735907,2025-10-13 19:36:24.676800,0 days 00:00:26.940893,relu,16,0.1,5,mae,0.0009017333611773075,0.22448392547631574,1.7492268764137216e-06,1024,,COMPLETE
66,1.2994116306304933,2025-10-13 19:36:24.770671,2025-10-13 19:36:49.343579,0 days 00:00:24.572908,relu,16,0.1,5,mae,0.0009038945707498496,0.2278860071084204,1.676397651195653e-06,1024,,COMPLETE
67,1.2912010908126832,2025-10-13 19:36:49.443090,2025-10-13 19:37:18.316453,0 days 00:00:28.873363,relu,16,0.1,5,mae,0.0008605506746905789,0.20914217628997642,1.2190780320822901e-06,1024,,COMPLETE
68,1.2625873804092407,2025-10-13 19:37:18.408981,2025-10-13 19:37:34.431661,0 days 00:00:16.022680,gelu,32,0.2,5,mae,0.0009789309857998248,0.2246447262905229,1.024935821402133e-06,1024,,COMPLETE
69,1.356196403503418,2025-10-13 19:37:34.527120,2025-10-13 19:37:44.253067,0 days 00:00:09.725947,gelu,32,0.2,5,mse,0.0009942061185863331,0.23016928341328838,1.000741632324644e-06,1024,,COMPLETE
70,1.289817202091217,2025-10-13 19:37:44.342825,2025-10-13 19:37:58.137918,0 days 00:00:13.795093,gelu,32,0.2,5,huber,0.0007843068597988871,0.25513571050193246,1.852351457593245e-06,1024,,COMPLETE
71,1.2792105078697205,2025-10-13 19:37:58.228518,2025-10-13 19:38:13.925630,0 days 00:00:15.697112,gelu,32,0.2,5,mae,0.0009234179973046288,0.2205685382652488,1.4207333479586742e-06,1024,,COMPLETE
72,1.2921798706054688,2025-10-13 19:38:14.016922,2025-10-13 19:38:27.547853,0 days 00:00:13.530931,gelu,32,0.2,5,mae,0.0009430730798169588,0.21774862128443367,1.4402520553416368e-06,1024,,COMPLETE
73,1.2768398642539978,2025-10-13 19:38:27.640819,2025-10-13 19:38:41.521476,0 days 00:00:13.880657,gelu,32,0.2,5,mae,0.0010870105883180234,0.22173871548089072,1.349314863196902e-06,1024,,COMPLETE
74,1.2932895302772522,2025-10-13 19:38:41.613943,2025-10-13 19:38:56.788854,0 days 00:00:15.174911,gelu,32,0.2,5,mae,0.0008804056157367175,0.20900922171383673,1.8102439298838935e-06,1024,,COMPLETE
75,1.2763795614242555,2025-10-13 19:38:56.882529,2025-10-13 19:39:12.798415,0 days 00:00:15.915886,gelu,32,0.2,5,mae,0.0010879800003247633,0.2327042295518619,1.0067735684277987e-06,1024,,COMPLETE
76,1.3139154076576234,2025-10-13 19:39:12.891188,2025-10-13 19:39:25.345769,0 days 00:00:12.454581,gelu,32,0.2,5,mae,0.0010845690202399463,0.24397108108102925,1.0301988162489888e-06,1024,,COMPLETE
77,1.2913965344429017,2025-10-13 19:39:25.439225,2025-10-13 19:39:43.483410,0 days 00:00:18.044185,gelu,32,0.2,5,mae,0.0006338449726234808,0.23231295106823197,1.2351210261774507e-06,1024,,COMPLETE
78,1.294091248512268,2025-10-13 19:39:43.572159,2025-10-13 19:40:02.964408,0 days 00:00:19.392249,gelu,32,0.2,5,mae,0.0011164229987854276,0.22540440314521676,9.620146055485656e-05,1024,,COMPLETE
79,1.3048411726951599,2025-10-13 19:40:03.059808,2025-10-13 19:40:17.225467,0 days 00:00:14.165659,gelu,32,0.2,5,mae,0.001030064666258302,0.2397577264166236,2.0883658702957698e-06,1024,,COMPLETE
80,1.2938852190971375,2025-10-13 19:40:17.318733,2025-10-13 19:40:35.076086,0 days 00:00:17.757353,gelu,32,0.2,5,mae,0.0009596822869321393,0.22283713975214908,1.5432108490856435e-06,512,,COMPLETE
81,1.3359471440315247,2025-10-13 19:40:35.164072,2025-10-13 19:40:59.800368,0 days 00:00:24.636296,gelu,32,0.2,5,mae,0.0007817785788015963,0.2078043227634008,1.6173916980149422e-06,128,,COMPLETE
82,1.2787379026412964,2025-10-13 19:40:59.891805,2025-10-13 19:41:15.581291,0 days 00:00:15.689486,gelu,32,0.2,5,mae,0.0007328087978614128,0.26388618118677937,3.74157259398774e-06,1024,,COMPLETE
83,1.272512471675873,2025-10-13 19:41:15.671941,2025-10-13 19:41:28.906538,0 days 00:00:13.234597,gelu,32,0.0,6,mae,0.0009918650610161056,0.2506450887369323,1.2464572259508851e-06,1024,,COMPLETE
84,1.2693143725395202,2025-10-13 19:41:29.004783,2025-10-13 19:41:42.411362,0 days 00:00:13.406579,gelu,32,0.0,6,mae,0.0010104233790013812,0.25098586473267115,1.3392181227969724e-06,1024,,COMPLETE
85,1.271037471294403,2025-10-13 19:41:42.511574,2025-10-13 19:41:56.994871,0 days 00:00:14.483297,gelu,32,0.0,6,mae,0.0009769749225685032,0.2500604526524081,1.2026960780990515e-06,1024,,COMPLETE
86,1.2850465178489685,2025-10-13 19:41:57.088890,2025-10-13 19:42:08.540982,0 days 00:00:11.452092,gelu,32,0.0,6,mae,0.001021150079248214,0.25251629221047517,1.1465528650717735e-06,1024,,COMPLETE
87,1.2624711275100708,2025-10-13 19:42:08.634584,2025-10-13 19:42:23.184111,0 days 00:00:14.549527,gelu,32,0.0,6,mae,0.0009751756863314334,0.2412173790313071,1.0023050928390685e-06,1024,,COMPLETE
