number,value,datetime_start,datetime_complete,duration,params_activation,params_batch_size,params_dropout,params_layers,params_loss,params_max_lr,params_pct_start,params_weight_decay,params_width,user_attrs_constraint_adjusted_dropout,state
478,1.247148597,44:45.6,44:51.9,0 days 00:00:06.340359,relu,64,0,4,huber,0.000536855,0.273549677,8.70E-06,512,,COMPLETE
262,1.247556949,07:38.4,07:45.3,0 days 00:00:06.941404,gelu,64,0,6,huber,0.001633418,0.29611008,1.08E-05,512,,COMPLETE
245,1.24777168,05:31.2,05:37.9,0 days 00:00:06.714915,gelu,64,0,6,huber,0.001511046,0.305763817,9.81E-06,512,,COMPLETE
133,1.247823656,50:37.4,50:44.9,0 days 00:00:07.507335,gelu,64,0,6,huber,0.001507101,0.28495446,1.36E-05,512,,COMPLETE
139,1.248122835,51:27.7,51:37.1,0 days 00:00:09.451525,gelu,64,0,6,huber,0.001505265,0.28375879,3.29E-05,512,,COMPLETE
465,1.248759866,42:22.8,42:36.3,0 days 00:00:13.431819,gelu,64,0,6,huber,0.000568529,0.258448948,1.22E-05,128,,COMPLETE
184,1.248778141,57:30.7,57:38.1,0 days 00:00:07.470981,gelu,64,0,6,huber,0.001391461,0.308905686,2.09E-05,512,,COMPLETE
434,1.248933804,36:47.4,36:57.2,0 days 00:00:09.777130,gelu,64,0,6,huber,0.000524148,0.253870001,1.48E-05,512,,COMPLETE
232,1.249083388,03:46.4,03:53.7,0 days 00:00:07.353960,gelu,64,0,6,huber,0.001413318,0.31400853,1.43E-05,512,,COMPLETE
212,1.24908669,01:10.0,01:18.5,0 days 00:00:08.473404,gelu,64,0,6,huber,0.001530653,0.301320782,1.46E-05,512,,COMPLETE
117,1.249146378,48:25.6,48:33.5,0 days 00:00:07.943306,gelu,64,0,6,huber,0.001310446,0.287546279,7.03E-06,512,,COMPLETE
350,1.249172246,22:15.6,22:24.6,0 days 00:00:09.010932,gelu,64,0,6,huber,0.000549467,0.26332546,1.27E-05,512,,COMPLETE
362,1.249303079,24:07.5,24:16.9,0 days 00:00:09.331735,gelu,64,0,6,huber,0.00053058,0.270751899,1.04E-05,512,,COMPLETE
167,1.249559891,55:16.9,55:24.3,0 days 00:00:07.398587,gelu,64,0,6,huber,0.001470411,0.306139647,2.44E-05,512,,COMPLETE
124,1.249667573,49:24.2,49:32.7,0 days 00:00:08.455424,gelu,64,0,6,huber,0.001243895,0.292722877,8.74E-06,512,,COMPLETE
236,1.250070596,04:18.1,04:25.6,0 days 00:00:07.461297,gelu,64,0,6,huber,0.001929232,0.302535962,1.16E-05,512,,COMPLETE
185,1.250157583,57:38.2,57:45.9,0 days 00:00:07.701268,gelu,64,0,6,huber,0.001542782,0.329883686,5.97E-06,512,,COMPLETE
173,1.250251567,56:05.1,56:13.8,0 days 00:00:08.707133,gelu,64,0,6,huber,0.001491255,0.304364191,1.44E-05,512,,COMPLETE
199,1.250477123,59:24.6,59:33.7,0 days 00:00:09.109774,gelu,64,0,6,huber,0.00150194,0.317510869,3.34E-06,512,,COMPLETE
121,1.250525892,48:59.0,49:07.7,0 days 00:00:08.717623,gelu,64,0,6,huber,0.001406191,0.292647485,8.45E-06,512,,COMPLETE
325,1.250592154,17:59.1,18:08.0,0 days 00:00:08.908889,gelu,64,0,6,huber,0.000570286,0.262529732,1.33E-05,512,,COMPLETE
150,1.250942636,53:06.0,53:14.9,0 days 00:00:08.937771,gelu,64,0,6,huber,0.001481538,0.31357429,2.63E-05,512,,COMPLETE
329,1.250978053,18:35.6,18:44.1,0 days 00:00:08.538061,gelu,64,0,6,huber,0.000586105,0.242883478,1.06E-05,512,,COMPLETE
492,1.251011205,47:06.1,47:15.3,0 days 00:00:09.184719,gelu,64,0,6,huber,0.000561658,0.24542335,1.24E-05,512,,COMPLETE
246,1.25103395,05:38.0,05:45.9,0 days 00:00:07.893103,gelu,64,0,6,huber,0.001529496,0.348518543,8.53E-06,512,,COMPLETE
193,1.251083374,58:39.8,58:47.6,0 days 00:00:07.803620,gelu,64,0,6,huber,0.001414207,0.302243954,4.03E-06,512,,COMPLETE
310,1.251134694,15:04.8,15:14.0,0 days 00:00:09.218653,gelu,64,0,6,huber,0.000572103,0.25972148,2.00E-05,512,,COMPLETE
215,1.251190054,01:34.8,01:42.7,0 days 00:00:07.931015,gelu,64,0,6,huber,0.001557516,0.305312401,1.21E-05,512,,COMPLETE
477,1.251305854,44:34.5,44:45.5,0 days 00:00:11.040514,gelu,64,0,6,huber,0.000523191,0.376163536,8.11E-06,512,,COMPLETE
364,1.251379335,24:24.4,24:33.8,0 days 00:00:09.384485,gelu,64,0,6,huber,0.000532005,0.273591956,8.01E-06,512,,COMPLETE
357,1.251514983,23:22.9,23:31.5,0 days 00:00:08.655071,gelu,64,0,6,huber,0.00052269,0.272494887,8.54E-06,512,,COMPLETE
415,1.251524246,33:29.4,33:38.1,0 days 00:00:08.747623,gelu,64,0,6,huber,0.000528277,0.257405307,8.45E-06,512,,COMPLETE
490,1.25174607,46:45.9,46:53.9,0 days 00:00:08.058369,gelu,64,0,6,huber,0.000863518,0.270663502,1.54E-05,512,,COMPLETE
122,1.251916289,49:07.8,49:15.3,0 days 00:00:07.532209,gelu,64,0,6,huber,0.001312425,0.292365656,1.13E-05,512,,COMPLETE
147,1.251990354,52:37.6,52:45.2,0 days 00:00:07.548936,gelu,64,0,6,huber,0.001777761,0.323633478,2.29E-05,512,,COMPLETE
380,1.252661371,27:19.7,27:27.8,0 days 00:00:08.155814,relu,64,0,6,huber,0.000551649,0.265421413,1.34E-05,512,,COMPLETE
223,1.252688956,02:32.2,02:40.2,0 days 00:00:07.993039,gelu,64,0,6,huber,0.00145297,0.289894664,4.17E-06,512,,COMPLETE
486,1.252802718,46:07.4,46:16.1,0 days 00:00:08.645212,gelu,64,0,6,huber,0.000590981,0.266972284,1.52E-05,512,,COMPLETE
348,1.25298034,21:56.2,22:05.6,0 days 00:00:09.371505,gelu,64,0,6,huber,0.000521015,0.235877378,1.03E-05,512,,COMPLETE
304,1.25302577,14:15.0,14:24.3,0 days 00:00:09.293506,gelu,64,0,6,huber,0.000550206,0.2561778,1.73E-05,512,,COMPLETE
197,1.253594649,59:09.6,59:17.8,0 days 00:00:08.202932,gelu,64,0,6,huber,0.001775279,0.326001942,2.56E-05,512,,COMPLETE
402,1.253620017,31:08.8,31:18.4,0 days 00:00:09.547162,gelu,64,0,6,huber,0.000604348,0.260566367,6.61E-06,512,,COMPLETE
496,1.253760791,47:41.9,47:52.3,0 days 00:00:10.459900,relu,64,0,6,mse,0.000546986,0.267730721,1.14E-05,512,,COMPLETE
119,1.253787994,48:42.0,48:50.5,0 days 00:00:08.481863,gelu,64,0,6,huber,0.001294632,0.300300664,6.72E-06,512,,COMPLETE
175,1.253829181,56:22.8,56:31.2,0 days 00:00:08.475815,gelu,64,0,6,huber,0.001424031,0.289986976,3.78E-05,512,,COMPLETE
186,1.253888893,57:46.0,57:54.2,0 days 00:00:08.180649,gelu,64,0,6,huber,0.001453776,0.28130803,1.14E-05,512,,COMPLETE
116,1.254201317,48:17.6,48:25.5,0 days 00:00:07.864602,gelu,64,0,6,huber,0.001251046,0.287294891,6.87E-06,512,,COMPLETE
137,1.254296386,51:11.4,51:19.1,0 days 00:00:07.728980,gelu,64,0,6,huber,0.001576296,0.297213673,2.24E-05,512,,COMPLETE
471,1.254425335,43:18.1,43:28.4,0 days 00:00:10.234556,gelu,64,0,6,huber,0.000549444,0.282898207,1.68E-05,512,,COMPLETE
118,1.254450345,48:33.6,48:41.9,0 days 00:00:08.316399,gelu,64,0,6,huber,0.001311596,0.287474265,7.42E-06,512,,COMPLETE
384,1.254488277,27:59.5,28:08.4,0 days 00:00:08.888629,gelu,64,0,6,huber,0.000533205,0.284579356,2.10E-05,512,,COMPLETE
125,1.25454309,49:32.8,49:40.1,0 days 00:00:07.329009,gelu,64,0,6,huber,0.001391659,0.291365598,9.02E-06,512,,COMPLETE
206,1.254561496,00:21.1,00:29.3,0 days 00:00:08.173945,gelu,64,0,6,huber,0.001553823,0.31407053,2.86E-05,512,,COMPLETE
107,1.254626548,46:39.6,46:57.2,0 days 00:00:17.524343,gelu,32,0,6,mae,0.00106248,0.278580411,3.30E-06,512,,COMPLETE
229,1.254681528,03:21.2,03:29.9,0 days 00:00:08.603423,gelu,64,0,6,huber,0.001337185,0.310209243,1.07E-05,512,,COMPLETE
469,1.254718387,43:01.9,43:11.3,0 days 00:00:09.431161,gelu,64,0,6,huber,0.000559886,0.286176556,1.95E-05,512,,COMPLETE
283,1.255104876,10:38.5,10:48.3,0 days 00:00:09.753811,gelu,64,0,6,huber,0.0005642,0.280010845,1.94E-05,512,,COMPLETE
154,1.255133927,53:37.6,53:44.8,0 days 00:00:07.164294,gelu,64,0,6,huber,0.001357916,0.290172803,2.66E-05,512,,COMPLETE
123,1.255214202,49:15.4,49:24.1,0 days 00:00:08.671274,gelu,64,0,6,huber,0.001433923,0.299314782,1.09E-05,512,,COMPLETE
231,1.255293286,03:38.2,03:46.3,0 days 00:00:08.087838,gelu,64,0,6,huber,0.001894584,0.316078008,1.57E-05,512,,COMPLETE
220,1.255376995,02:10.8,02:18.0,0 days 00:00:07.221174,gelu,64,0,6,huber,0.001572213,0.286416004,1.51E-05,512,,COMPLETE
333,1.255504644,19:06.7,19:16.8,0 days 00:00:10.105689,gelu,64,0.1,6,huber,0.000609076,0.249450377,1.93E-05,512,,COMPLETE
190,1.2556458,58:18.3,58:26.3,0 days 00:00:07.952922,gelu,64,0,6,huber,0.001727306,0.275159737,6.68E-05,512,,COMPLETE
