number,value,datetime_start,datetime_complete,duration,params_activation,params_batch_size,params_dropout,params_layers,params_loss,params_max_lr,params_pct_start,params_weight_decay,params_width,user_attrs_constraint_adjusted_dropout,state
123,0.9845893204212188,2025-10-19 22:03:05.817206,2025-10-19 22:04:19.627251,0 days 00:01:13.810045,relu,64,0.0,5,huber,0.0005860953121992738,0.21947351531608414,0.00045787259695869744,512,,COMPLETE
124,0.9997656583786011,2025-10-19 22:04:19.710589,2025-10-19 22:05:20.277020,0 days 00:01:00.566431,relu,64,0.0,5,huber,0.000588130944672818,0.2192621604394586,0.00021585707150673596,512,,COMPLETE
125,0.9770337045192719,2025-10-19 22:05:20.364599,2025-10-19 22:06:36.533353,0 days 00:01:16.168754,relu,64,0.0,5,huber,0.0006262475067831616,0.2253202739953029,0.00044719044258316806,512,,COMPLETE
126,0.9865202963352203,2025-10-19 22:06:36.615285,2025-10-19 22:07:43.502509,0 days 00:01:06.887224,relu,64,0.0,5,huber,0.000667155707621055,0.2361723932332026,0.0006244545306427339,512,,COMPLETE
127,1.0348306000232697,2025-10-19 22:07:43.585009,2025-10-19 22:11:30.015349,0 days 00:03:46.430340,relu,16,0.0,5,huber,0.0006694892844010677,0.22539860362071648,0.000610622307663276,512,,COMPLETE
128,1.0015122652053834,2025-10-19 22:11:30.102631,2025-10-19 22:12:33.459048,0 days 00:01:03.356417,relu,64,0.0,5,huber,0.0006325079256914284,0.23497386112542826,0.00035085369439245893,512,,COMPLETE
129,0.9919076442718506,2025-10-19 22:12:33.541536,2025-10-19 22:13:32.806739,0 days 00:00:59.265203,relu,64,0.0,5,huber,0.0006202867879010565,0.2195802517277903,0.0004893613296610293,512,,COMPLETE
130,0.9852195978164673,2025-10-19 22:13:32.894483,2025-10-19 22:14:41.971785,0 days 00:01:09.077302,relu,64,0.0,5,huber,0.0016641937569929263,0.2044966412633005,0.0006284396744866775,512,,COMPLETE
131,0.980107456445694,2025-10-19 22:14:42.053549,2025-10-19 22:15:57.430170,0 days 00:01:15.376621,relu,64,0.0,5,huber,0.0014478766415140989,0.2054300334635301,0.0006342754491868106,512,,COMPLETE
132,1.0167263209819795,2025-10-19 22:15:57.512862,2025-10-19 22:16:53.443376,0 days 00:00:55.930514,relu,64,0.0,5,huber,0.0013267054012491423,0.20396548915165963,0.0006428280759069106,512,,COMPLETE
133,1.0075336873531342,2025-10-19 22:16:53.525929,2025-10-19 22:17:54.820799,0 days 00:01:01.294870,relu,64,0.0,5,huber,0.001661321169031191,0.20930273352787807,0.00045751400119375106,512,,COMPLETE
134,1.0126298725605012,2025-10-19 22:17:54.905343,2025-10-19 22:18:58.555649,0 days 00:01:03.650306,relu,64,0.0,5,huber,0.0018382925857532463,0.2122128709339387,0.00039052723480092436,128,,COMPLETE
135,1.045804238319397,2025-10-19 22:18:58.643414,2025-10-19 22:20:23.764061,0 days 00:01:25.120647,relu,64,0.3,5,huber,0.001460869149443842,0.20015554258057772,0.0006792840881829173,512,,COMPLETE
136,1.0458288550376893,2025-10-19 22:20:23.850942,2025-10-19 22:21:12.082990,0 days 00:00:48.232048,relu,64,0.0,5,mse,0.0006903473631420482,0.2185014299758566,0.0005103203999408359,512,,COMPLETE
137,0.9746306002140045,2025-10-19 22:21:12.165608,2025-10-19 22:22:23.927629,0 days 00:01:11.762021,relu,64,0.0,5,huber,0.0005829970762742414,0.20388801419995414,0.0006202053166253062,512,,COMPLETE
138,0.9938054919242859,2025-10-19 22:22:24.010245,2025-10-19 22:23:27.326212,0 days 00:01:03.315967,relu,64,0.0,5,huber,0.001828835243638991,0.2040191759364357,0.0006123912482021701,512,,COMPLETE
139,0.9919774830341339,2025-10-19 22:23:27.408827,2025-10-19 22:24:35.390953,0 days 00:01:07.982126,relu,64,0.0,5,huber,0.0014702521031600287,0.21035839405563012,0.0007082269107950938,512,,COMPLETE
140,1.0103159308433534,2025-10-19 22:24:35.478682,2025-10-19 22:25:59.357747,0 days 00:01:23.879065,relu,64,0.0,5,huber,0.0016849700567238431,0.22581180524000805,0.0003157697799100318,256,True,COMPLETE
141,1.0242874562740325,2025-10-19 22:25:59.440264,2025-10-19 22:27:38.305540,0 days 00:01:38.865276,relu,64,0.2,5,huber,0.0005816647606240872,0.20464311014090256,0.0005213457530318512,512,,COMPLETE
142,1.004146122932434,2025-10-19 22:27:38.387880,2025-10-19 22:28:33.683118,0 days 00:00:55.295238,relu,64,0.0,5,huber,0.0005637283663853537,0.21456394028461698,0.00044271719909069675,512,,COMPLETE
143,0.9898539841175079,2025-10-19 22:28:33.770867,2025-10-19 22:29:38.913921,0 days 00:01:05.143054,relu,64,0.0,5,huber,0.0005453768257106794,0.20766829235551545,0.0008215463550854707,512,,COMPLETE
144,1.0140462338924408,2025-10-19 22:29:38.996499,2025-10-19 22:30:41.022658,0 days 00:01:02.026159,relu,64,0.0,2,huber,0.0006068853804973158,0.2226993028515513,0.0005811347930678709,512,,COMPLETE
145,0.9865701019763946,2025-10-19 22:30:41.110209,2025-10-19 22:31:48.603105,0 days 00:01:07.492896,relu,64,0.0,5,huber,0.0006260583354482056,0.2004752668717586,0.0003893836189533913,512,,COMPLETE
146,0.9849856436252594,2025-10-19 22:31:48.690117,2025-10-19 22:34:10.534150,0 days 00:02:21.844033,relu,32,0.0,5,huber,0.0006396888128331138,0.2122231705028843,0.0009990269027422578,512,,COMPLETE
147,1.0091332256793977,2025-10-19 22:34:10.621465,2025-10-19 22:36:22.379771,0 days 00:02:11.758306,relu,32,0.0,5,mae,0.0006228947808188372,0.21143833040987875,0.000892134805250311,512,,COMPLETE
148,1.031749814748764,2025-10-19 22:36:22.461667,2025-10-19 22:38:12.033889,0 days 00:01:49.572222,relu,32,0.0,5,huber,0.001501804349328951,0.20361815824739848,0.0007341227979871367,512,,COMPLETE
149,1.0100953161716462,2025-10-19 22:38:12.120486,2025-10-19 22:40:24.876026,0 days 00:02:12.755540,relu,32,0.0,5,huber,0.0015730043352596367,0.20051335592822675,0.000983497734569878,512,,COMPLETE
150,1.0412358045578003,2025-10-19 22:40:24.963368,2025-10-19 22:41:50.114567,0 days 00:01:25.151199,relu,32,0.0,5,huber,0.0013988665139630966,0.21867791117525953,0.0006574635355050322,512,,COMPLETE
151,1.0098235726356506,2025-10-19 22:41:50.201489,2025-10-19 22:43:46.473931,0 days 00:01:56.272442,relu,32,0.0,5,huber,0.0006416165870314683,0.21206102687639447,0.0004927934606846675,512,,COMPLETE
152,0.998002827167511,2025-10-19 22:43:46.556677,2025-10-19 22:44:42.577389,0 days 00:00:56.020712,relu,64,0.0,5,huber,0.0005889352192775874,0.20015794403296724,0.000792627919993565,512,,COMPLETE
153,1.0032052552700041,2025-10-19 22:44:42.660390,2025-10-19 22:45:42.434092,0 days 00:00:59.773702,relu,64,0.0,3,huber,0.0006628802376615079,0.20579920957646955,0.0005742751940021357,512,,COMPLETE
154,1.0333385646343232,2025-10-19 22:45:42.521906,2025-10-19 22:49:46.724868,0 days 00:04:04.202962,relu,16,0.0,5,huber,0.0006102665789832447,0.20920541655270675,0.0006695236065987354,512,,COMPLETE
155,0.9881377339363098,2025-10-19 22:49:46.812556,2025-10-19 22:50:48.901623,0 days 00:01:02.089067,relu,64,0.0,5,huber,0.0006331361333818522,0.21554249505737974,0.0003745360635136576,512,,COMPLETE
156,0.9718606531620025,2025-10-19 22:50:48.989061,2025-10-19 22:52:06.872530,0 days 00:01:17.883469,relu,64,0.0,5,huber,0.0005709128103972584,0.20532486705147454,0.00082375077479476,512,,COMPLETE
157,0.9848556041717529,2025-10-19 22:52:06.954378,2025-10-19 22:53:13.998798,0 days 00:01:07.044420,relu,64,0.0,5,huber,0.0005709649707503421,0.20404768018353678,0.0008780940222261986,512,,COMPLETE
158,1.0225618183612823,2025-10-19 22:53:14.081739,2025-10-19 22:54:18.498412,0 days 00:01:04.416673,relu,64,0.0,5,huber,0.0005665486441332768,0.20417476194794412,0.0009788316218251748,128,,COMPLETE
159,1.0555295467376709,2025-10-19 22:54:18.581652,2025-10-19 22:55:47.530025,0 days 00:01:28.948373,relu,64,0.3,5,huber,0.000579479789372527,0.2128332630231376,0.0008327639769299583,512,,COMPLETE
160,1.0239614188671111,2025-10-19 22:55:47.612940,2025-10-19 22:56:38.123282,0 days 00:00:50.510342,relu,64,0.0,5,mse,0.0005527875441754444,0.22185897991736095,0.0008484753664950899,512,,COMPLETE
161,0.9928986966609955,2025-10-19 22:56:38.206133,2025-10-19 22:57:44.073597,0 days 00:01:05.867464,relu,64,0.0,5,huber,0.0006005182386908863,0.20003267174087652,0.0007328877656693908,512,,COMPLETE
162,0.9949842154979706,2025-10-19 22:57:44.155745,2025-10-19 22:58:42.032286,0 days 00:00:57.876541,relu,64,0.0,5,huber,0.0005869764012423577,0.2049733676558242,0.0006248820187773562,512,,COMPLETE
163,0.9818744480609893,2025-10-19 22:58:42.116492,2025-10-19 22:59:50.916375,0 days 00:01:08.799883,relu,64,0.0,5,huber,0.0005669693526130018,0.20807446146004063,0.0007551924661531192,512,,COMPLETE
164,0.9810288548469543,2025-10-19 22:59:50.999159,2025-10-19 23:00:59.939719,0 days 00:01:08.940560,relu,64,0.0,5,huber,0.0005677603222647157,0.21120609034093407,0.0008703986851256481,512,,COMPLETE
165,0.9689633667469024,2025-10-19 23:01:00.023494,2025-10-19 23:02:12.067247,0 days 00:01:12.043753,relu,64,0.0,5,huber,0.0005751162685804793,0.21062558439086412,0.0007439443308571497,512,,COMPLETE
166,1.0102330148220062,2025-10-19 23:02:12.149953,2025-10-19 23:03:01.860129,0 days 00:00:49.710176,relu,64,0.0,5,huber,0.0005708104113789587,0.21492480768924682,0.0006915374548292648,512,,COMPLETE
167,1.0362391233444215,2025-10-19 23:03:01.947453,2025-10-19 23:06:06.079219,0 days 00:03:04.131766,relu,32,0.2,5,huber,0.0006027574346890689,0.2116016732205077,0.0007851037049828086,512,,COMPLETE
168,0.980320256948471,2025-10-19 23:06:06.164106,2025-10-19 23:07:13.185837,0 days 00:01:07.021731,relu,64,0.0,5,huber,0.0005707677911175345,0.2182006723161198,0.0008663033921230586,512,,COMPLETE
169,0.9767097055912017,2025-10-19 23:07:13.267970,2025-10-19 23:08:27.049097,0 days 00:01:13.781127,relu,64,0.0,5,huber,0.0005768377366893999,0.21822113903351956,0.000983185662028728,512,,COMPLETE
170,0.9886167407035827,2025-10-19 23:08:27.136967,2025-10-19 23:09:35.670583,0 days 00:01:08.533616,relu,64,0.0,5,huber,0.0005724515585534106,0.2183989706383839,0.0009925187175398491,512,,COMPLETE
171,0.991970008611679,2025-10-19 23:09:35.758937,2025-10-19 23:10:44.087502,0 days 00:01:08.328565,relu,64,0.0,5,huber,0.000589293152595102,0.21806151205592791,0.0008507996371175392,512,,COMPLETE
172,0.9868081271648407,2025-10-19 23:10:44.170227,2025-10-19 23:11:42.508877,0 days 00:00:58.338650,relu,64,0.0,5,huber,0.0005616757101186638,0.2100907001767353,0.0008708635443341351,512,,COMPLETE
173,1.0051827490329743,2025-10-19 23:11:42.591614,2025-10-19 23:12:39.352355,0 days 00:00:56.760741,relu,64,0.0,5,huber,0.0005803473047547912,0.22261733667963401,0.0007284097422735616,512,,COMPLETE
174,0.9686973989009857,2025-10-19 23:12:39.435155,2025-10-19 23:13:50.049383,0 days 00:01:10.614228,relu,64,0.0,5,huber,0.0005404934554762568,0.2160097561063735,0.0006326647892261219,512,,COMPLETE
175,0.9964297592639924,2025-10-19 23:13:50.132378,2025-10-19 23:14:47.855370,0 days 00:00:57.722992,relu,64,0.0,5,huber,0.0005476087944682634,0.2149796949802646,0.0008885467633146138,512,,COMPLETE
176,0.9852395415306091,2025-10-19 23:14:47.942106,2025-10-19 23:15:55.962320,0 days 00:01:08.020214,relu,64,0.0,5,huber,0.000535109979006906,0.2090962903066984,0.0007478624583099023,512,,COMPLETE
177,1.0230598509311677,2025-10-19 23:15:56.044614,2025-10-19 23:17:19.064544,0 days 00:01:23.019930,relu,64,0.0,5,huber,0.0005619722581879582,0.20527371769722214,0.0005427774881737324,256,True,COMPLETE
178,1.012303453683853,2025-10-19 23:17:19.147485,2025-10-19 23:18:25.007385,0 days 00:01:05.859900,relu,64,0.0,5,mae,0.0018563751220200255,0.21334128221208737,0.000989180104449797,512,,COMPLETE
179,0.99239661693573,2025-10-19 23:18:25.095271,2025-10-19 23:19:33.196607,0 days 00:01:08.101336,relu,64,0.0,5,huber,0.0005350279604276701,0.21917781499031935,0.0006896418727818413,512,,COMPLETE
180,0.9950630307197571,2025-10-19 23:19:33.278878,2025-10-19 23:20:35.979597,0 days 00:01:02.700719,relu,64,0.0,5,huber,0.0012984512731646894,0.20973333609846492,0.0006265972956617686,512,,COMPLETE
181,1.011183315515518,2025-10-19 23:20:36.062299,2025-10-19 23:21:23.379408,0 days 00:00:47.317109,relu,64,0.0,5,huber,0.0005222297226167214,0.20769569427817494,0.0007435242240792008,512,,COMPLETE
182,0.9923461616039276,2025-10-19 23:21:23.462553,2025-10-19 23:22:27.410521,0 days 00:01:03.947968,relu,64,0.0,5,huber,0.000539865615378883,0.21013865934163198,0.0008460839052668467,512,,COMPLETE
183,0.972799789905548,2025-10-19 23:22:27.498541,2025-10-19 23:23:44.792554,0 days 00:01:17.294013,relu,64,0.0,5,huber,0.0005562252225200245,0.20523988351374156,0.000768687410587406,512,,COMPLETE
184,0.9954580843448639,2025-10-19 23:23:44.875217,2025-10-19 23:24:43.247374,0 days 00:00:58.372157,relu,64,0.0,5,huber,0.0005703114445927319,0.20415512932158045,0.0005292484216476133,512,,COMPLETE
185,0.9916114866733551,2025-10-19 23:24:43.335248,2025-10-19 23:25:53.251271,0 days 00:01:09.916023,relu,64,0.0,5,huber,0.0005977913744764741,0.21565633091182912,0.0008717564449174553,512,,COMPLETE
186,1.0182230412960052,2025-10-19 23:25:53.334444,2025-10-19 23:30:19.259442,0 days 00:04:25.924998,relu,16,0.0,5,huber,0.0006112201962856648,0.20503587309989124,0.0006497248165303071,512,,COMPLETE
187,0.9923128426074982,2025-10-19 23:30:19.340121,2025-10-19 23:31:12.711258,0 days 00:00:53.371137,relu,64,0.0,5,huber,0.0005588613892528279,0.22645518748673915,0.0004759929610034733,512,,COMPLETE
188,1.0068358957767487,2025-10-19 23:31:12.797792,2025-10-19 23:32:12.069657,0 days 00:00:59.271865,relu,64,0.0,5,huber,0.0017435427780458192,0.21352664671485694,0.0009848222754495347,512,,COMPLETE
189,0.9758792817592621,2025-10-19 23:32:12.150564,2025-10-19 23:33:15.753889,0 days 00:01:03.603325,relu,64,0.0,5,huber,0.0005805565774092372,0.20672987445602037,0.0008124614038858356,512,,COMPLETE
190,1.0121252179145812,2025-10-19 23:33:15.839570,2025-10-19 23:34:17.146560,0 days 00:01:01.306990,relu,64,0.0,5,huber,0.0005842494852027567,0.22012683027269458,0.0007710488215230928,128,,COMPLETE
191,0.988630336523056,2025-10-19 23:34:17.231918,2025-10-19 23:35:19.252023,0 days 00:01:02.020105,relu,64,0.0,5,huber,0.000574821212703096,0.2061857243500577,0.0008489625174230137,512,,COMPLETE
192,1.0016721189022064,2025-10-19 23:35:19.337198,2025-10-19 23:36:12.507432,0 days 00:00:53.170234,relu,64,0.0,5,huber,0.0005929899054020622,0.21097063766519383,0.0005981865044779932,512,,COMPLETE
193,0.9736015856266022,2025-10-19 23:36:12.587102,2025-10-19 23:37:14.270088,0 days 00:01:01.682986,relu,64,0.0,5,huber,0.0005494571960449761,0.20362362827216005,0.000682672428623141,512,,COMPLETE
194,0.9937364673614502,2025-10-19 23:37:14.350464,2025-10-19 23:38:08.547247,0 days 00:00:54.196783,relu,64,0.0,3,huber,0.0005429862051950776,0.20794923195176282,0.0007394319584884659,512,,COMPLETE
195,1.0153003692626954,2025-10-19 23:38:08.626351,2025-10-19 23:38:56.451370,0 days 00:00:47.825019,relu,64,0.0,2,huber,0.00055341604381208,0.2668110225347396,0.0007786387736079882,512,,COMPLETE
196,1.0547803401947022,2025-10-19 23:38:56.535259,2025-10-19 23:41:52.936906,0 days 00:02:56.401647,relu,32,0.3,5,huber,0.0005135182940712786,0.21572888192440975,0.0008873061420636047,512,,COMPLETE
197,1.0059037029743194,2025-10-19 23:41:53.021872,2025-10-19 23:42:46.817368,0 days 00:00:53.795496,relu,64,0.0,5,huber,0.0006135028844854199,0.2039864681135337,0.0009881050604601648,512,,COMPLETE
198,1.0330594718456267,2025-10-19 23:42:46.901503,2025-10-19 23:43:35.053501,0 days 00:00:48.151998,relu,64,0.0,5,mse,0.0005664143530552321,0.21134912866046468,0.000662442685070234,512,,COMPLETE
199,1.0244910418987274,2025-10-19 23:43:35.134123,2025-10-19 23:45:04.574716,0 days 00:01:29.440593,relu,64,0.2,5,huber,0.0005787020649891849,0.20319346889846102,0.0005285838571260986,512,,COMPLETE
200,0.9922183871269226,2025-10-19 23:45:04.658994,2025-10-19 23:46:03.263523,0 days 00:00:58.604529,relu,64,0.0,5,huber,0.0005536393190678612,0.20793242596242603,0.0006886267399523225,512,,COMPLETE
201,0.9889966666698455,2025-10-19 23:46:03.349529,2025-10-19 23:47:03.108787,0 days 00:00:59.759258,relu,64,0.0,5,huber,0.0005969293643043646,0.2035404532366922,0.0005875427350335429,512,,COMPLETE
202,0.9835605800151825,2025-10-19 23:47:03.193920,2025-10-19 23:48:05.384981,0 days 00:01:02.191061,relu,64,0.0,5,huber,0.0005719611267283718,0.20001572125676878,0.0007780739611635435,512,,COMPLETE
203,0.9874124944210052,2025-10-19 23:48:05.466418,2025-10-19 23:49:05.614615,0 days 00:01:00.148197,relu,64,0.0,5,huber,0.0005719120502641338,0.20051201571900487,0.0008124268925780383,512,,COMPLETE
204,0.9911721289157868,2025-10-19 23:49:05.700768,2025-10-19 23:50:07.712546,0 days 00:01:02.011778,relu,64,0.0,5,huber,0.0005319922407207278,0.21144820987694846,0.0009951584867777372,512,,COMPLETE
205,0.9954978168010712,2025-10-19 23:50:07.799384,2025-10-19 23:51:08.956785,0 days 00:01:01.157401,relu,64,0.0,5,huber,0.0006113481772875401,0.2074655361725785,0.0007697397614737507,512,,COMPLETE
206,1.0090655505657196,2025-10-19 23:51:09.037687,2025-10-19 23:51:57.462464,0 days 00:00:48.424777,relu,64,0.0,5,huber,0.0005910444187049068,0.21691683366844872,0.0008763461443572832,512,,COMPLETE
207,0.99244983792305,2025-10-19 23:51:57.546820,2025-10-19 23:52:58.272550,0 days 00:01:00.725730,relu,64,0.0,5,huber,0.0005514394649089419,0.20348033771689522,0.0006981282244592212,512,,COMPLETE
208,0.9813583552837372,2025-10-19 23:52:58.358747,2025-10-19 23:54:07.736327,0 days 00:01:09.377580,relu,64,0.0,5,huber,0.0005636084243862215,0.20010609649747094,0.0005567070510478604,512,,COMPLETE
209,1.0232357323169707,2025-10-19 23:54:07.820789,2025-10-19 23:55:28.308910,0 days 00:01:20.488121,relu,64,0.0,5,huber,0.0005788713823453712,0.21311225997793404,0.00048104341170735897,256,True,COMPLETE
210,1.005227380990982,2025-10-19 23:55:28.395520,2025-10-19 23:56:25.987625,0 days 00:00:57.592105,relu,64,0.0,5,huber,0.0005689401097592165,0.20822560326584866,0.0005557023352836997,512,,COMPLETE
211,0.9790680468082428,2025-10-19 23:56:26.067296,2025-10-19 23:57:30.655393,0 days 00:01:04.588097,relu,64,0.0,5,huber,0.000559385094882689,0.20025859874342564,0.0006611471948087796,512,,COMPLETE
212,0.9851620137691498,2025-10-19 23:57:30.741896,2025-10-19 23:58:31.933897,0 days 00:01:01.192001,relu,64,0.0,5,huber,0.0005461269185287279,0.20560272607166133,0.0006388589263090931,512,,COMPLETE
213,0.9927753686904908,2025-10-19 23:58:32.019325,2025-10-19 23:59:27.435855,0 days 00:00:55.416530,relu,64,0.0,5,huber,0.0005896965129660621,0.20011944005748766,0.0005810146315682887,512,,COMPLETE
214,0.9825227379798889,2025-10-19 23:59:27.516423,2025-10-20 00:00:38.181340,0 days 00:01:10.664917,relu,64,0.0,5,huber,0.000620949894565139,0.2068960313765547,0.0004521461700871312,512,,COMPLETE
215,1.0015532732009889,2025-10-20 00:00:38.267532,2025-10-20 00:01:36.824993,0 days 00:00:58.557461,relu,64,0.0,5,huber,0.000561938599911048,0.21115190241757653,0.00045133974494311727,512,,COMPLETE
216,0.9844963848590851,2025-10-20 00:01:36.910089,2025-10-20 00:02:40.103912,0 days 00:01:03.193823,relu,64,0.0,5,huber,0.0006050177818561789,0.20344211887523242,0.0004986615128235272,512,,COMPLETE
217,0.9656262814998626,2025-10-20 00:02:40.184339,2025-10-20 00:03:51.786648,0 days 00:01:11.602309,relu,64,0.0,5,huber,0.0006055770256532963,0.20337259450765754,0.000458278073548028,512,,COMPLETE
218,0.9880429983139039,2025-10-20 00:03:51.870673,2025-10-20 00:04:57.086959,0 days 00:01:05.216286,relu,64,0.0,5,mae,0.0006160876162075303,0.20012122422655215,0.00045062015338125083,512,,COMPLETE
219,1.0088563203811645,2025-10-20 00:04:57.166345,2025-10-20 00:05:45.917947,0 days 00:00:48.751602,relu,64,0.0,5,huber,0.0005979581517414047,0.206968964995662,0.0005018445469827922,512,,COMPLETE
220,0.9920231401920319,2025-10-20 00:05:45.998802,2025-10-20 00:06:42.022517,0 days 00:00:56.023715,relu,64,0.0,5,huber,0.0006033022697960314,0.2034102211032435,0.00036993676765471894,512,,COMPLETE
221,0.9830217838287354,2025-10-20 00:06:42.108207,2025-10-20 00:07:50.782761,0 days 00:01:08.674554,relu,64,0.0,5,huber,0.0005780740570884922,0.2038423135189153,0.0005293262602090856,512,,COMPLETE
222,0.9939628064632415,2025-10-20 00:07:50.868516,2025-10-20 00:08:43.008053,0 days 00:00:52.139537,relu,64,0.0,5,huber,0.0005847073177940966,0.2040272638636358,0.00045327121827407654,512,,COMPLETE
223,0.9952435910701751,2025-10-20 00:08:43.093421,2025-10-20 00:09:38.455517,0 days 00:00:55.362096,relu,64,0.0,5,huber,0.0005821964254550247,0.200020494494721,0.0005475542407305607,512,,COMPLETE
224,0.9961194157600403,2025-10-20 00:09:38.536128,2025-10-20 00:10:34.564861,0 days 00:00:56.028733,relu,64,0.0,5,huber,0.0005642277174741523,0.20797903753606262,0.0005127853321567267,512,,COMPLETE
225,0.9998264849185944,2025-10-20 00:10:34.649568,2025-10-20 00:11:30.518306,0 days 00:00:55.868738,relu,64,0.0,5,huber,0.0006184987055536133,0.2084010928509047,0.00043162276451002294,512,,COMPLETE
226,0.991801381111145,2025-10-20 00:11:30.598653,2025-10-20 00:12:25.580344,0 days 00:00:54.981691,relu,64,0.0,5,huber,0.0011953629032158512,0.21511756790061093,0.0006060203907680511,512,,COMPLETE
227,0.9868772149085998,2025-10-20 00:12:25.666575,2025-10-20 00:13:25.694543,0 days 00:01:00.027968,relu,64,0.0,5,huber,0.0005379541879168719,0.20416725407537534,0.0003361404492009941,512,,COMPLETE
228,0.9935932219028473,2025-10-20 00:13:25.780277,2025-10-20 00:14:20.826565,0 days 00:00:55.046288,relu,64,0.0,5,huber,0.0005527293280407872,0.2105011581567498,0.000516102503385887,512,,COMPLETE
229,0.9811147034168244,2025-10-20 00:14:20.912638,2025-10-20 00:15:23.128700,0 days 00:01:02.216062,relu,64,0.0,5,huber,0.0005991093351429839,0.20606599315730956,0.0006420219193162517,512,,COMPLETE
230,0.9840295433998107,2025-10-20 00:15:23.210190,2025-10-20 00:16:26.838873,0 days 00:01:03.628683,relu,64,0.0,5,huber,0.000523556466758224,0.20371889481728817,0.0005982575066595173,512,,COMPLETE
231,0.9877033054828643,2025-10-20 00:16:26.918170,2025-10-20 00:17:29.579326,0 days 00:01:02.661156,relu,64,0.0,5,huber,0.0005144094949394294,0.203014282357265,0.000637363534813456,512,,COMPLETE
232,0.9939259350299835,2025-10-20 00:17:29.665813,2025-10-20 00:18:25.648312,0 days 00:00:55.982499,relu,64,0.0,5,huber,0.0005212188474342442,0.20596179454905184,0.0006954671359895015,512,,COMPLETE
233,0.9922998964786529,2025-10-20 00:18:25.729160,2025-10-20 00:19:26.144302,0 days 00:01:00.415142,relu,64,0.0,5,huber,0.0005339389320418656,0.207376853397895,0.0005777111591915468,512,,COMPLETE
234,0.9719592094421386,2025-10-20 00:19:26.229818,2025-10-20 00:20:34.833214,0 days 00:01:08.603396,relu,64,0.0,5,huber,0.0005003998254396324,0.20016482481739842,0.0006642937782704076,512,,COMPLETE
235,1.0125341236591339,2025-10-20 00:20:34.916558,2025-10-20 00:21:25.489102,0 days 00:00:50.572544,relu,64,0.0,2,huber,0.000500033259322184,0.20055807452583266,0.000685101520964959,512,,COMPLETE
236,1.009933352470398,2025-10-20 00:21:25.574035,2025-10-20 00:22:33.583063,0 days 00:01:08.009028,relu,64,0.0,5,huber,0.0005459894130425221,0.20034319367662187,0.0007584814737924974,128,,COMPLETE
237,1.0217168927192688,2025-10-20 00:22:33.669213,2025-10-20 00:26:42.153064,0 days 00:04:08.483851,relu,16,0.0,5,huber,0.0005219414179201615,0.20962398447749492,0.0006196728789890329,512,,COMPLETE
238,1.0609265327453614,2025-10-20 00:26:42.239199,2025-10-20 00:28:08.977013,0 days 00:01:26.737814,relu,64,0.3,5,huber,0.0005044551497571177,0.2053347205791717,0.0005745133786599372,512,,COMPLETE
239,1.0346212303638458,2025-10-20 00:28:09.058644,2025-10-20 00:28:53.259071,0 days 00:00:44.200427,relu,64,0.0,3,mse,0.0005672504240746405,0.2133067218809419,0.000677869623011349,512,,COMPLETE
240,1.0113517820835114,2025-10-20 00:28:53.340117,2025-10-20 00:29:46.226743,0 days 00:00:52.886626,relu,64,0.0,5,huber,0.0005319285989164562,0.2087837375071162,0.0007966344989666934,512,,COMPLETE
241,1.0074311435222625,2025-10-20 00:29:46.311008,2025-10-20 00:30:38.426587,0 days 00:00:52.115579,relu,64,0.0,5,huber,0.0005796203159481677,0.2038975898477623,0.0005023429408220959,512,,COMPLETE
242,0.9825116634368897,2025-10-20 00:30:38.511352,2025-10-20 00:31:44.464132,0 days 00:01:05.952780,relu,64,0.0,5,huber,0.0005973359720443381,0.20422545650508936,0.0005524520228193886,512,,COMPLETE
243,1.0017588317394257,2025-10-20 00:31:44.549153,2025-10-20 00:32:35.101474,0 days 00:00:50.552321,relu,64,0.0,5,huber,0.0005598115763625726,0.20017533530671158,0.000630966565610303,512,,COMPLETE
244,0.9832265615463257,2025-10-20 00:32:35.187031,2025-10-20 00:33:41.313465,0 days 00:01:06.126434,relu,64,0.0,5,huber,0.0005908736760119862,0.2068904402335194,0.0005587423906036602,512,,COMPLETE
245,0.9996367335319519,2025-10-20 00:33:41.393879,2025-10-20 00:34:38.696689,0 days 00:00:57.302810,relu,64,0.0,5,huber,0.0005947366293941591,0.20751628357136515,0.0007326893346371988,512,,COMPLETE
246,1.0203689515590668,2025-10-20 00:34:38.781796,2025-10-20 00:36:07.033831,0 days 00:01:28.252035,relu,64,0.2,5,huber,0.0006258700957237152,0.21160425421769788,0.0005382529965967577,512,,COMPLETE
247,0.9772204339504242,2025-10-20 00:36:07.120566,2025-10-20 00:37:14.176696,0 days 00:01:07.056130,relu,64,0.0,5,huber,0.000578973956020221,0.20569732068647972,0.0007680969262162544,512,,COMPLETE
248,0.9870505452156066,2025-10-20 00:37:14.261638,2025-10-20 00:38:11.566856,0 days 00:00:57.305218,relu,64,0.0,5,huber,0.0006045444042496226,0.21327210207241137,0.0004138213675923232,512,,COMPLETE
249,1.003079468011856,2025-10-20 00:38:11.652005,2025-10-20 00:39:11.329229,0 days 00:00:59.677224,relu,64,0.0,5,huber,0.0005857738572526536,0.20728955126063606,0.0006877480281385254,512,,COMPLETE
250,0.9706587851047516,2025-10-20 00:39:11.416272,2025-10-20 00:40:22.348430,0 days 00:01:10.932158,relu,64,0.0,5,huber,0.0005942100220392301,0.21689425391703446,0.0005569234260249732,512,,COMPLETE
