number,value,datetime_start,datetime_complete,duration,params_activation,params_batch_size,params_dropout,params_layers,params_loss,params_max_lr,params_pct_start,params_weight_decay,params_width,user_attrs_constraint_adjusted_dropout,state
289,1.617764568,56:14.4,57:02.4,0 days 00:00:47.995382,gelu,64,0,5,huber,0.001619788,0.352108086,0.000573656,128,,COMPLETE
450,1.617822313,05:01.2,05:44.6,0 days 00:00:43.381183,gelu,64,0,6,huber,0.001008026,0.338458176,0.00049924,1024,,COMPLETE
12,1.617834735,58:28.6,59:15.7,0 days 00:00:47.189680,gelu,64,0,6,mse,0.00092066,0.370701814,2.65E-05,512,,COMPLETE
461,1.6178684,13:33.9,14:15.1,0 days 00:00:41.182288,gelu,64,0,5,huber,0.000629037,0.263558378,0.000347207,512,,COMPLETE
64,1.617970037,46:47.8,47:27.8,0 days 00:00:39.931133,gelu,64,0,5,huber,0.000839661,0.263729322,2.51E-05,512,,COMPLETE
56,1.618104959,41:07.3,41:47.6,0 days 00:00:40.267128,gelu,64,0,5,huber,0.001028713,0.271086051,0.000522402,512,,COMPLETE
371,1.618139482,03:59.9,04:46.3,0 days 00:00:46.406507,relu,64,0,5,mse,0.000992863,0.241205546,3.70E-05,512,,COMPLETE
23,1.618200731,10:09.9,10:56.6,0 days 00:00:46.760109,gelu,64,0,5,huber,0.001228464,0.32018282,0.00027828,128,,COMPLETE
201,1.618288207,43:17.1,44:12.7,0 days 00:00:55.636735,gelu,64,0,5,huber,0.000880716,0.333390119,6.05E-06,128,,COMPLETE
54,1.618444836,39:42.8,40:25.6,0 days 00:00:42.758214,gelu,64,0,5,huber,0.000885383,0.272989666,0.000706748,512,,COMPLETE
38,1.618469703,25:03.4,26:17.4,0 days 00:01:14.032886,relu,32,0,4,mse,0.000854446,0.330358832,4.54E-05,512,,COMPLETE
97,1.618575966,17:50.6,18:37.1,0 days 00:00:46.464245,gelu,64,0,4,mse,0.000815987,0.313652043,0.000853452,128,,COMPLETE
16,1.618707824,02:00.4,02:43.5,0 days 00:00:43.026710,gelu,64,0,6,mse,0.001383787,0.202635843,1.65E-05,512,,COMPLETE
266,1.618716908,36:39.8,37:32.2,0 days 00:00:52.400290,gelu,64,0,5,huber,0.001165966,0.303218538,0.000901619,128,,COMPLETE
488,1.618858993,35:40.1,36:21.6,0 days 00:00:41.420537,gelu,64,0,6,huber,0.000711171,0.28592724,0.000148494,512,,COMPLETE
242,1.618995476,16:54.8,17:36.4,0 days 00:00:41.560251,gelu,64,0,4,mse,0.000714228,0.238107758,0.000691419,128,,COMPLETE
382,1.619271219,11:47.2,12:36.5,0 days 00:00:49.295976,gelu,64,0,5,huber,0.000996282,0.313804227,5.35E-05,128,,COMPLETE
303,1.619412887,08:48.8,09:34.8,0 days 00:00:46.052488,gelu,64,0,5,huber,0.001217574,0.333717458,0.000105152,128,,COMPLETE
235,1.619943559,10:19.4,11:11.5,0 days 00:00:52.136491,gelu,64,0,5,mse,0.000507875,0.320861521,0.000673924,128,,COMPLETE
309,1.619956493,13:43.7,14:24.1,0 days 00:00:40.366279,gelu,64,0,5,huber,0.001062321,0.328491199,0.000835039,1024,,COMPLETE
276,1.620089066,46:33.6,47:16.9,0 days 00:00:43.331173,gelu,64,0,5,huber,0.001670892,0.319785555,0.000708799,128,,COMPLETE
377,1.620218539,08:28.0,09:06.5,0 days 00:00:38.467013,gelu,64,0,5,huber,0.001069098,0.328947051,5.41E-05,512,,COMPLETE
496,1.620266271,42:29.5,43:15.9,0 days 00:00:46.411927,gelu,64,0,6,huber,0.000742036,0.259827694,0.000165341,512,,COMPLETE
63,1.620352495,46:15.1,46:47.7,0 days 00:00:32.530544,gelu,64,0,5,huber,0.001011505,0.241228418,0.000249243,512,,COMPLETE
302,1.620623589,08:03.0,08:48.6,0 days 00:00:45.585987,gelu,64,0,6,mse,0.001308871,0.254627436,0.000662192,128,,COMPLETE
101,1.620648336,22:03.9,22:50.1,0 days 00:00:46.231201,gelu,64,0,4,mse,0.000752428,0.329769677,0.000665763,128,,COMPLETE
102,1.620671415,22:50.3,23:35.3,0 days 00:00:45.041858,gelu,64,0,4,mse,0.000698852,0.399728073,0.000759,128,,COMPLETE
275,1.620758235,45:47.4,46:33.4,0 days 00:00:46.043609,gelu,64,0,5,huber,0.001255017,0.260802605,0.000859005,128,,COMPLETE
253,1.62077328,27:05.7,28:00.2,0 days 00:00:54.514128,gelu,64,0,5,mae,0.000933783,0.322330084,3.88E-05,128,,COMPLETE
130,1.620790923,47:13.2,48:02.8,0 days 00:00:49.620006,gelu,64,0,5,huber,0.001152041,0.333918875,0.000490456,128,,COMPLETE
204,1.620921004,45:47.9,46:34.9,0 days 00:00:46.973027,gelu,64,0,5,huber,0.001696701,0.274836276,4.18E-05,128,,COMPLETE
464,1.620921075,15:35.7,16:12.6,0 days 00:00:36.970226,gelu,64,0,5,huber,0.000710601,0.251975379,0.000194567,512,,COMPLETE
400,1.621109521,27:01.2,27:34.7,0 days 00:00:33.498685,gelu,64,0,5,mse,0.001936143,0.322778771,4.18E-05,512,,COMPLETE
481,1.621118045,30:25.4,31:06.0,0 days 00:00:40.581792,gelu,64,0,6,huber,0.00067855,0.266711176,9.07E-05,512,,COMPLETE
111,1.621259105,29:58.6,30:47.6,0 days 00:00:48.955030,gelu,64,0,5,huber,0.000799052,0.255534682,0.00028251,128,,COMPLETE
321,1.621441388,25:45.1,26:28.5,0 days 00:00:43.413771,gelu,64,0,4,mse,0.00104438,0.276542845,0.000828656,128,,COMPLETE
469,1.621519816,19:31.5,20:15.8,0 days 00:00:44.288290,relu,64,0,6,huber,0.000640232,0.275270505,0.000275718,512,,COMPLETE
137,1.621560287,52:52.2,53:27.7,0 days 00:00:35.566837,gelu,64,0,5,huber,0.001033715,0.311090299,0.000315452,512,,COMPLETE
497,1.621614909,43:16.1,44:03.2,0 days 00:00:47.127661,gelu,64,0,6,huber,0.000708337,0.287030385,9.10E-05,512,,COMPLETE
270,1.621870756,40:21.9,41:05.7,0 days 00:00:43.824497,gelu,64,0,5,huber,0.001219219,0.272670746,1.41E-05,128,,COMPLETE
11,1.621988869,57:35.4,58:28.4,0 days 00:00:52.995532,gelu,64,0,6,mse,0.000837873,0.368702319,3.90E-05,512,,COMPLETE
352,1.622076082,49:58.7,50:49.8,0 days 00:00:51.038226,gelu,64,0,5,huber,0.001090053,0.308552358,0.000259054,128,,COMPLETE
482,1.622235727,31:06.2,31:50.0,0 days 00:00:43.891075,gelu,64,0,6,huber,0.000656484,0.281071386,0.000110682,512,,COMPLETE
351,1.622298563,49:07.7,49:58.6,0 days 00:00:50.909383,relu,64,0,5,huber,0.00113066,0.317145247,0.000667521,128,,COMPLETE
329,1.622356999,31:59.0,32:35.3,0 days 00:00:36.294964,gelu,64,0,5,huber,0.001231705,0.350174804,0.000869965,512,,COMPLETE
397,1.622463834,24:36.9,25:22.7,0 days 00:00:45.801780,gelu,64,0,5,mse,0.001038799,0.300907296,0.000305686,128,,COMPLETE
41,1.62265321,28:19.0,29:08.0,0 days 00:00:48.978664,gelu,64,0,4,mse,0.000760884,0.379239607,0.000383515,128,,COMPLETE
364,1.622665632,58:53.5,59:47.8,0 days 00:00:54.289302,gelu,64,0.1,6,huber,0.001011163,0.330023964,4.66E-05,1024,,COMPLETE
143,1.622970152,57:33.0,58:18.8,0 days 00:00:45.795153,gelu,64,0,5,huber,0.00116668,0.337947595,0.000553547,128,,COMPLETE
240,1.623071814,15:25.7,16:04.5,0 days 00:00:38.804455,gelu,64,0,5,huber,0.000557664,0.329657077,0.000994595,512,,COMPLETE
31,1.623125184,19:25.0,20:11.5,0 days 00:00:46.465752,gelu,64,0,4,mse,0.000769257,0.374328665,0.000368836,128,,COMPLETE
486,1.623186314,34:14.8,34:58.2,0 days 00:00:43.461328,gelu,64,0,6,huber,0.000693143,0.272872744,0.000215408,512,,COMPLETE
285,1.623249519,53:17.7,54:01.7,0 days 00:00:44.049736,gelu,64,0,5,huber,0.001731008,0.300553997,0.000439949,128,,COMPLETE
234,1.6232656,09:19.9,10:19.2,0 days 00:00:59.359176,gelu,64,0,6,mse,0.000597445,0.334969444,0.000766548,128,,COMPLETE
191,1.623287988,36:11.5,36:46.9,0 days 00:00:35.343770,gelu,64,0,4,huber,0.001319486,0.258524237,0.00055629,512,,COMPLETE
108,1.623323894,27:17.8,28:50.9,0 days 00:01:33.139927,gelu,32,0,5,mse,0.000715984,0.351577833,0.000864473,128,,COMPLETE
214,1.623353171,54:12.6,55:00.1,0 days 00:00:47.503870,gelu,64,0,5,huber,0.001730117,0.26200486,2.36E-05,128,,COMPLETE
105,1.623397732,24:58.1,25:46.6,0 days 00:00:48.533318,gelu,64,0,4,mse,0.000682574,0.332383243,2.23E-06,128,,COMPLETE
186,1.623576593,32:34.9,33:26.6,0 days 00:00:51.655693,gelu,64,0,5,mse,0.000891359,0.322792701,0.000841292,128,,COMPLETE
172,1.623682284,22:04.5,22:46.7,0 days 00:00:42.253884,gelu,64,0,5,huber,0.00119601,0.213124635,0.000719064,128,,COMPLETE
205,1.623735666,46:35.1,47:19.5,0 days 00:00:44.408527,gelu,64,0,5,huber,0.001811074,0.271356423,9.52E-06,128,,COMPLETE
91,1.623807287,10:04.5,11:35.9,0 days 00:01:31.437999,gelu,32,0,4,mse,0.000786948,0.29956682,0.000556827,128,,COMPLETE
480,1.624096,29:42.2,30:25.3,0 days 00:00:43.040065,gelu,64,0,6,huber,0.000664127,0.277439236,0.000104697,512,,COMPLETE
462,1.624104691,14:15.2,14:55.8,0 days 00:00:40.612624,gelu,64,0,5,huber,0.000668737,0.264394864,0.000353834,512,,COMPLETE
59,1.624484777,43:35.1,44:12.2,0 days 00:00:37.034963,relu,64,0,5,huber,0.000803981,0.227930534,0.000475954,512,,COMPLETE
125,1.624506986,43:13.7,43:49.7,0 days 00:00:35.988590,gelu,64,0,5,huber,0.001106265,0.339736913,0.000733525,1024,,COMPLETE
487,1.624817085,34:58.4,35:40.0,0 days 00:00:41.588096,gelu,64,0,6,huber,0.000673085,0.27463535,0.000162711,512,,COMPLETE
133,1.624944401,49:44.1,50:33.9,0 days 00:00:49.790630,gelu,64,0,5,huber,0.00096936,0.300010384,0.000853311,128,,COMPLETE
440,1.625278628,58:30.9,59:12.0,0 days 00:00:41.063066,gelu,64,0,5,huber,0.000841089,0.336733208,6.43E-05,512,,COMPLETE
142,1.625338721,56:44.7,57:32.8,0 days 00:00:48.097901,gelu,64,0,5,huber,0.001129967,0.303780952,0.000687823,128,,COMPLETE
473,1.625347161,23:13.6,23:55.1,0 days 00:00:41.444107,gelu,64,0,6,huber,0.000626676,0.2724393,0.00025215,512,,COMPLETE
405,1.625579345,30:31.9,31:42.2,0 days 00:01:10.270176,gelu,64,0,6,huber,0.000535414,0.285110713,4.83E-05,128,,COMPLETE
181,1.625639319,28:11.7,28:57.6,0 days 00:00:45.867820,gelu,64,0,5,huber,0.00123498,0.325373804,0.000636121,128,,COMPLETE
260,1.625645268,32:16.7,32:54.1,0 days 00:00:37.413967,gelu,64,0,5,huber,0.001642723,0.291229366,0.000823442,128,,COMPLETE
53,1.62582314,39:06.1,39:42.7,0 days 00:00:36.571107,gelu,64,0,5,huber,0.000885084,0.255261644,0.000777743,512,,COMPLETE
134,1.626040041,50:34.0,51:22.0,0 days 00:00:47.920018,gelu,64,0,5,huber,0.000869581,0.291437285,0.000624504,128,,COMPLETE
412,1.626080847,36:56.2,37:43.5,0 days 00:00:47.269011,gelu,64,0,5,huber,0.000741491,0.314301073,0.0005455,128,,COMPLETE
257,1.626168799,30:22.4,31:05.4,0 days 00:00:43.088344,gelu,64,0,5,huber,0.001408787,0.267870986,0.000878278,128,,COMPLETE
